4/24/2018,96.239998
4/25/2018,93.300003
4/26/2018,93.550003
4/27/2018,97.599998
4/30/2018,96.330002
5/1/2018,93.209999
5/2/2018,94.989998
5/3/2018,92.959999
5/4/2018,93.32
5/7/2018,95.169998
5/8/2018,95.849998
5/9/2018,96.010002
5/10/2018,97.459999
5/11/2018,97.800003
5/14/2018,97.919998
5/15/2018,97.239998
5/16/2018,97.360001
5/17/2018,96.760002
5/18/2018,96.010002
5/21/2018,97
5/22/2018,97.68
5/23/2018,96.709999
5/24/2018,98.730003
5/25/2018,98.300003
5/29/2018,97.839996
5/30/2018,98.309998
5/31/2018,99.290001
6/1/2018,99.279999
6/4/2018,101.260002
6/5/2018,102
6/6/2018,102.480003
6/7/2018,102.650002
6/8/2018,101.089996
6/11/2018,101.010002
6/12/2018,101.099998
6/13/2018,101.720001
6/14/2018,101.650002
6/15/2018,101.510002
6/18/2018,100.010002
6/19/2018,99.650002
6/20/2018,101.370003
6/21/2018,102.080002
6/22/2018,100.410004
6/25/2018,100
6/26/2018,98.82
6/27/2018,99.580002
6/28/2018,97.379997
6/29/2018,98.93
7/2/2018,98.099998
7/3/2018,100.480003
7/5/2018,99.5
7/6/2018,99.889999
7/9/2018,101.650002
7/10/2018,102
7/11/2018,101.150002
7/12/2018,102.769997
7/13/2018,104.370003
7/16/2018,105.400002
7/17/2018,104.610001
7/18/2018,105.940002
7/19/2018,104.93
7/20/2018,108.080002
7/23/2018,106.300003
7/24/2018,108.57
7/25/2018,107.959999
7/26/2018,110.739998
7/27/2018,110.18
7/30/2018,107.190002
7/31/2018,106.489998
8/1/2018,106.029999
8/2/2018,105.400002
8/3/2018,107.800003
8/6/2018,108.120003
8/7/2018,108.559998
8/8/2018,109.330002
8/9/2018,109.709999
8/10/2018,109.419998
8/13/2018,109.239998
8/14/2018,108.559998
8/15/2018,108.489998
8/16/2018,108.300003
8/17/2018,107.360001
8/20/2018,107.510002
8/21/2018,106.919998
8/22/2018,105.849998
8/23/2018,107.150002
8/24/2018,107.669998
8/27/2018,109.269997
8/28/2018,109.940002
8/29/2018,110.449997
8/30/2018,111.669998
8/31/2018,111.690002
9/4/2018,110.849998
9/5/2018,111.010002
9/6/2018,108.25
9/7/2018,108.230003
9/10/2018,108.839996
9/11/2018,108.900002
9/12/2018,111.43
9/13/2018,112.120003
9/14/2018,113.360001
9/17/2018,113.690002
9/18/2018,112.190002
9/19/2018,113.050003
9/20/2018,112.279999
9/21/2018,114
9/24/2018,113.029999
9/25/2018,114.800003
9/26/2018,114.470001
9/27/2018,114.779999
9/28/2018,114.190002
10/1/2018,114.75
10/2/2018,115.300003
10/3/2018,115.419998
10/4/2018,114.610001
10/5/2018,112.629997
10/8/2018,111.660004
10/9/2018,111.139999
10/10/2018,111.239998
10/11/2018,105.349998
10/12/2018,109.010002
10/15/2018,108.910004
10/16/2018,109.540001
10/17/2018,111.68
10/18/2018,110.099998
10/19/2018,108.93
10/22/2018,109.32
10/23/2018,107.769997
10/24/2018,108.410004
10/25/2018,106.550003
10/26/2018,105.690002
10/29/2018,108.110001
10/30/2018,103.660004
10/31/2018,105.440002
11/1/2018,107.050003
11/2/2018,106.480003
11/5/2018,106.370003
11/6/2018,107.379997
11/7/2018,109.440002
11/8/2018,111.800003
11/9/2018,110.849998
11/12/2018,109.419998
11/13/2018,107.550003
11/14/2018,108.099998
11/15/2018,104.989998
11/16/2018,107.080002
11/19/2018,108.269997
11/20/2018,101.800003
11/21/2018,103.599998
11/23/2018,102.169998
11/26/2018,104.790001
11/27/2018,106.269997
11/28/2018,107.889999
11/29/2018,110.330002
11/30/2018,110.699997
12/3/2018,113
12/4/2018,111.940002
12/6/2018,105.82
12/7/2018,108.379997
12/10/2018,104.800003
12/11/2018,109.800003
12/12/2018,110.889999
12/13/2018,109.580002
12/14/2018,108.25
12/17/2018,105.410004
12/18/2018,103.75
12/19/2018,103.650002
12/20/2018,103.050003
12/21/2018,101.629997
12/24/2018,97.68
12/26/2018,95.139999
12/27/2018,99.300003
12/28/2018,102.089996
12/31/2018,101.290001
1/2/2019,99.550003
1/3/2019,100.099998
1/4/2019,99.720001
1/7/2019,101.639999
1/8/2019,103.040001
1/9/2019,103.860001
1/10/2019,103.220001
1/11/2019,103.190002
1/14/2019,101.900002
1/15/2019,102.510002
1/16/2019,105.260002
1/17/2019,105
1/18/2019,107.459999
1/22/2019,106.75
1/23/2019,106.120003
1/24/2019,106.860001
1/25/2019,107.239998
1/28/2019,106.260002
1/29/2019,104.879997
1/30/2019,104.620003
1/31/2019,103.800003
2/1/2019,103.779999
2/4/2019,102.870003
2/5/2019,106.059998
2/6/2019,107
2/7/2019,105.190002
2/8/2019,104.389999
2/11/2019,106.199997
2/12/2019,106.139999
2/13/2019,107.5
2/14/2019,106.309998
2/15/2019,107.910004
2/19/2019,107.790001
2/20/2019,107.860001
2/21/2019,106.900002
2/22/2019,110.050003
2/25/2019,111.760002
2/26/2019,111.260002
2/27/2019,111.690002
2/28/2019,112.040001
3/1/2019,112.889999
3/4/2019,113.019997
3/5/2019,112.25
3/6/2019,111.870003
3/7/2019,111.400002
3/8/2019,109.160004
3/11/2019,110.989998
3/12/2019,112.82
3/13/2019,114.129997
3/14/2019,114.540001
3/15/2019,115.339996
3/18/2019,116.169998
3/19/2019,118.089996
3/20/2019,117.389999
3/21/2019,117.139999
3/22/2019,119.5
3/25/2019,116.559998
3/26/2019,118.620003
3/27/2019,117.879997
3/28/2019,117.440002
3/29/2019,118.07
4/1/2019,118.949997
4/2/2019,119.059998
4/3/2019,119.860001
4/4/2019,120.099998
4/5/2019,119.389999
4/8/2019,119.809998
4/9/2019,118.629997
4/10/2019,119.760002
4/11/2019,120.540001
4/12/2019,120.639999
4/15/2019,120.940002
4/16/2019,121.639999
4/17/2019,121.239998
4/18/2019,122.190002
4/22/2019,122.620003
4/23/2019,124.099998
4/24/2019,125.790001
4/25/2019,130.059998
4/26/2019,129.699997
4/29/2019,129.899994
4/30/2019,129.809998
5/1/2019,130.529999
5/2/2019,127.980003
5/3/2019,127.360001
5/6/2019,126.389999
5/7/2019,126.459999
5/8/2019,125.440002
5/9/2019,124.290001
5/10/2019,124.910004
5/13/2019,124.110001
5/14/2019,123.870003
5/15/2019,124.260002
5/16/2019,126.75
5/17/2019,128.309998
5/20/2019,126.519997
5/21/2019,127.43
5/22/2019,126.620003
5/23/2019,126.199997
5/24/2019,126.910004
5/28/2019,126.980003
5/29/2019,125.379997
5/30/2019,125.260002
5/31/2019,124.230003
6/3/2019,123.849998
6/4/2019,121.279999
6/5/2019,124.949997
6/6/2019,126.440002
6/7/2019,129.190002
6/10/2019,132.399994
6/11/2019,133.880005
6/12/2019,131.399994
6/13/2019,131.979996
6/14/2019,132.259995
6/17/2019,132.630005
6/18/2019,134.190002
6/19/2019,135
6/20/2019,137.449997
6/21/2019,136.580002
6/24/2019,137
6/25/2019,137.25
6/26/2019,134.350006
6/27/2019,134.139999
